@relation train-weka.filters.unsupervised.attribute.NumericToNominal-R52-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute var_0=b numeric
@attribute var_0=a numeric
@attribute var_0=? numeric
@attribute var_1 numeric
@attribute var_2 numeric
@attribute var_3=u numeric
@attribute var_3=y numeric
@attribute var_3=? numeric
@attribute var_3=l numeric
@attribute var_4=g numeric
@attribute var_4=p numeric
@attribute var_4=? numeric
@attribute var_4=gg numeric
@attribute var_5=w numeric
@attribute var_5=q numeric
@attribute var_5=m numeric
@attribute var_5=r numeric
@attribute var_5=cc numeric
@attribute var_5=k numeric
@attribute var_5=c numeric
@attribute var_5=d numeric
@attribute var_5=x numeric
@attribute var_5=i numeric
@attribute var_5=e numeric
@attribute var_5=aa numeric
@attribute var_5=ff numeric
@attribute var_5=j numeric
@attribute var_5=? numeric
@attribute var_6=v numeric
@attribute var_6=h numeric
@attribute var_6=bb numeric
@attribute var_6=ff numeric
@attribute var_6=j numeric
@attribute var_6=z numeric
@attribute var_6=? numeric
@attribute var_6=o numeric
@attribute var_6=dd numeric
@attribute var_6=n numeric
@attribute var_7 numeric
@attribute var_8=t numeric
@attribute var_8=f numeric
@attribute var_9=t numeric
@attribute var_9=f numeric
@attribute var_10 numeric
@attribute var_11=f numeric
@attribute var_11=t numeric
@attribute var_12=g numeric
@attribute var_12=s numeric
@attribute var_12=p numeric
@attribute var_13 numeric
@attribute var_14 numeric
@attribute NewNumeric0 numeric
@attribute NewNumeric1 numeric
@attribute NewNumeric2 numeric
@attribute NewNumeric3 numeric
@attribute NewNumeric4 numeric
@attribute NewNumeric5 numeric
@attribute NewNumeric6 numeric
@attribute NewNumeric7 numeric
@attribute NewNumeric8 numeric
@attribute NewNumeric9 numeric
@attribute NewNumeric10 numeric
@attribute NewNumeric11 numeric
@attribute NewNumeric12 numeric
@attribute NewNumeric13 numeric
@attribute NewNumeric14 numeric
@attribute NewNumeric15 numeric
@attribute NewNumeric16 numeric
@attribute NewNumeric17 numeric
@attribute NewNumeric18 numeric
@attribute NewNumeric19 numeric
@attribute NewNumeric20 numeric
@attribute NewNumeric21 numeric
@attribute NewNumeric22 numeric
@attribute NewNumeric23 numeric
@attribute NewNumeric24 numeric
@attribute NewNumeric25 numeric
@attribute label {0,1}

@data
1,0,0,0.301587,0.083393,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.201754,0,1,0,1,0,0,1,1,0,0,0.146,0,0.078576,0.552661,0.799228,0.209172,0.936657,0.627212,0.462215,0.674285,0.836003,0.282698,0.191796,0.16018,0.071377,0.154842,0.000791,0.211368,0.14657,0.038411,0.787986,0.27677,0.646735,0.673635,0.904817,0.636357,0.363464,0.463307,0
0,1,0,0.197143,0.071429,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0.138,0.00001,0.238509,0.233068,0.42922,0.576494,0.018641,0.682247,0.923317,0.964337,0.283324,0.052773,0.777873,0.963084,0.70432,0.395117,0.932479,0.69832,0.851311,0.991905,0.30987,0.10726,0.839242,0.626808,0.819565,0.825408,0.840264,0.821107,0
1,0,0,0.109841,0.044643,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.048246,1,0,1,0,0.044776,0,1,1,0,0,0.07,0.0021,0.096954,0.343495,0.067111,0.216166,0.521675,0.805301,0.962926,0.68281,0.999156,0.842837,0.164201,0.102361,0.073694,0.888154,0.985217,0.527741,0.563349,0.292522,0.387973,0.462464,0.521326,0.684747,0.224138,0.020924,0.813693,0.75335,0
1,0,0,0.255238,0.044643,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.008772,0,1,0,1,0,1,0,1,0,0,0.112,0,0.874034,0.435851,0.981691,0.166912,0.732359,0.782892,0.556288,0.807465,0.436055,0.307443,0.243945,0.070998,0.877511,0.429262,0.421095,0.195486,0.083009,0.682457,0.85452,0.471141,0.509478,0.772984,0.18596,0.883353,0.75935,0.439309,0
1,0,0,0.346508,0.026786,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.052632,0,1,0,1,0,0,1,1,0,0,0.1155,0,0.876915,0.741048,0.61902,0.828938,0.509813,0.472538,0.209101,0.14718,0.543627,0.826641,0.716749,0.495411,0.590316,0.85434,0.873566,0.919225,0.064162,0.246797,0.638996,0.540094,0.104629,0.007342,0.328322,0.244325,0.991794,0.545415,0
1,0,0,0.235397,0.129464,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.008772,0,1,0,1,0,0,1,1,0,0,0.05,0,0.925744,0.440261,0.91335,0.229266,0.080119,0.850588,0.932401,0.711558,0.408669,0.190216,0.105402,0.571545,0.497237,0.278923,0.202843,0.334223,0.437375,0.021266,0.53876,0.680005,0.941311,0.685396,0.451309,0.525179,0.83182,0.591023,0
1,0,0,0.604444,0.072857,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.052632,0,1,0,1,0,1,0,1,0,0,0.06,0.00001,0.997438,0.903637,0.794202,0.736881,0.103838,0.034641,0.254132,0.468725,0.904952,0.870683,0.968501,0.699,0.606264,0.820507,0.015187,0.718267,0.615727,0.259567,0.622855,0.940898,0.416699,0.225266,0.152618,0.401099,0.35367,0.818351,0
1,0,0,0.18254,0.035714,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.017544,0,1,0,1,0,1,0,1,0,0,0.1,0,0.625964,0.024039,0.743863,0.086352,0.759318,0.874287,0.3376,0.541845,0.696172,0.847461,0.769352,0.141681,0.897042,0.467534,0.112569,0.493129,0.937416,0.73666,0.250184,0.56904,0.647795,0.08267,0.794827,0.187335,0.520046,0.373458,0
1,0,0,0.238095,0.041607,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.017544,1,0,0,1,0,1,0,0,1,0,0.14,0,0.432111,0.481067,0.988173,0.432652,0.993475,0.565182,0.074334,0.641083,0.001205,0.760422,0.496866,0.160219,0.543675,0.704482,0.757528,0.600453,0.924195,0.091381,0.80395,0.319668,0.182627,0.911038,0.683171,0.331898,0.525157,0.74659,0
0,1,0,0.154762,0.053571,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.030702,0,1,0,1,0,0,1,1,0,0,0.08,0,0.450129,0.631086,0.012983,0.76184,0.568121,0.066248,0.085801,0.353715,0.333708,0.323296,0.990613,0.662125,0.398061,0.220548,0.490899,0.651223,0.324243,0.608954,0.675518,0.662492,0.091058,0.794023,0.284727,0.378828,0.220399,0.015398,0
1,0,0,0.286984,0.001429,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.001404,0,1,0,1,0,1,0,1,0,0,0,0,0.123263,0.674816,0.336163,0.686279,0.367709,0.924108,0.995738,0.778623,0.106114,0.546035,0.433818,0.552008,0.120498,0.743171,0.105601,0.645466,0.387639,0.328558,0.894845,0.138871,0.251634,0.685974,0.201821,0.150705,0.106468,0.988177,0
1,0,0,0.223492,0.142857,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.201754,1,0,1,0,0.029851,0,1,1,0,0,0.0375,0,0.295794,0.013116,0.218252,0.839086,0.318096,0.234545,0.354041,0.366309,0.569467,0.795789,0.720327,0.203721,0.267852,0.73627,0.176947,0.213757,0.107788,0.516178,0.863975,0.625595,0.692345,0.420731,0.015919,0.53712,0.942861,0.6271,0
0,1,0,0.170635,0.08625,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0.06,0,0.717396,0.987582,0.54203,0.396058,0.520852,0.715112,0.826284,0.950942,0.214214,0.979627,0.340105,0.651836,0.409113,0.391572,0.588484,0.171113,0.109616,0.467174,0.558105,0.75102,0.435494,0.984788,0.040351,0.781638,0.095023,0.429328,0
0,1,0,0.141587,0.026786,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.070175,0,1,1,0,0.029851,0,1,1,0,0,0.1,0.00394,0.368242,0.004772,0.851427,0.855449,0.049488,0.309154,0.972663,0.091836,0.042706,0.835492,0.169209,0.560222,0.83704,0.290147,0.722355,0.139439,0.721934,0.160519,0.109453,0.730867,0.030812,0.655457,0.098614,0.163134,0.24515,0.808834,0
1,0,0,0.145556,0.113036,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.005789,0,1,0,1,0,1,0,1,0,0,0.08,0.01058,0.823268,0.866085,0.322899,0.023549,0.63931,0.987925,0.279836,0.498527,0.241835,0.163269,0.591345,0.88474,0.726698,0.10653,0.245467,0.794793,0.42501,0.35747,0.066996,0.745188,0.568069,0.051787,0.207991,0.363992,0.610301,0.021025,0
0,1,0,0.394127,0.178571,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.473684,1,0,0,1,0,0,1,1,0,0,0.49,0,0.304466,0.740119,0.69774,0.129349,0.978361,0.828544,0.37271,0.532473,0.824846,0.773495,0.856964,0.535298,0.09166,0.321221,0.698764,0.153981,0.093195,0.466964,0.655486,0.982135,0.562636,0.874948,0.164857,0.018373,0.806651,0.138828,0
0,1,0,0.071429,0.357143,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.035088,0,1,1,0,0.014925,1,0,1,0,0,0.06,0.00001,0.565131,0.906839,0.272768,0.332663,0.860899,0.40112,0.205254,0.361104,0.006333,0.450609,0.530452,0.65502,0.681634,0.666381,0.758751,0.220711,0.175495,0.54947,0.755633,0.211278,0.467626,0.880377,0.557749,0.115644,0.577954,0.871516,0
1,0,0,0.290952,0.142857,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.052632,0,1,0,1,0,0,1,1,0,0,0.06,0,0.244043,0.224825,0.410715,0.320641,0.375356,0.643875,0.835084,0.103847,0.045822,0.560118,0.455497,0.282363,0.017115,0.787164,0.100687,0.269503,0.483809,0.627073,0.950543,0.317938,0.337532,0.446801,0.377391,0.289206,0.766672,0.230362,0
0,1,0,0.170635,0.0625,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.005789,0,1,0,1,0,1,0,1,0,0,0.066,0,0.395985,0.29165,0.562605,0.696798,0.984634,0.901857,0.341742,0.337884,0.305849,0.329381,0.442572,0.822331,0.173791,0.705968,0.155077,0.326382,0.539322,0.452703,0.07845,0.494566,0.144744,0.523387,0.740107,0.007639,0.785339,0.818118,0
1,0,0,0.544921,0.133929,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.035088,0,1,0,1,0,1,0,1,0,0,0.05,0.00002,0.01344,0.81609,0.00515,0.95943,0.627539,0.579362,0.909673,0.22236,0.473413,0.820604,0.050971,0.617928,0.208922,0.24323,0.756916,0.795131,0.303108,0.773508,0.186103,0.625537,0.616514,0.047445,0.023886,0.2767,0.972108,0.747929,0
1,0,0,0.24873,0.044643,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.061404,0,1,0,1,0,1,0,1,0,0,0.1,0,0.109365,0.647969,0.789937,0.813157,0.276377,0.85107,0.81094,0.617886,0.583043,0.227965,0.491709,0.940615,0.4015,0.706067,0.17545,0.228359,0.568804,0.126199,0.369334,0.963273,0.040989,0.448815,0.05694,0.396708,0.25673,0.292579,0
0,1,0,0.138889,0.014821,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.011754,0,1,0,1,0,0,1,0,1,0,0.072,0,0.329547,0.831283,0.321999,0.644302,0.067864,0.300061,0.377522,0.303227,0.339996,0.170549,0.048352,0.382471,0.785905,0.300695,0.355948,0.521166,0.695329,0.314894,0.636116,0.137603,0.002741,0.176193,0.659466,0.354956,0.581291,0.503822,0
0,1,0,0.609841,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0.743044,0.588747,0.467734,0.269846,0.664285,0.925904,0.326762,0.368688,0.598604,0.936203,0.122505,0.17225,0.964067,0.767088,0.370097,0.144867,0.718706,0.949536,0.942557,0.293336,0.307193,0.393889,0.473951,0.587681,0.213875,0.416304,0
1,0,0,0.02254,0.25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.035088,0,1,0,1,0,1,0,1,0,0,0.3,0,0.948728,0.20646,0.711294,0.607988,0.770997,0.182268,0.415254,0.256909,0.91921,0.241563,0.322009,0.607399,0.443287,0.351756,0.164577,0.787586,0.107484,0.035774,0.883794,0.155677,0.686555,0.969146,0.421575,0.656706,0.053858,0.519224,0
1,0,0,0.189206,0.010357,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.052632,0,1,0,1,0,0,1,1,0,0,0.08,0,0.604184,0.777288,0.10034,0.049013,0.247934,0.065809,0.15572,0.653416,0.263978,0.609026,0.076113,0.115004,0.966148,0.118986,0.215108,0.041928,0.55993,0.391521,0.010634,0.787254,0.135015,0.47995,0.476748,0.154187,0.986174,0.915073,0
1,0,0,0.205079,0.520893,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0.089,0,0.989456,0.857394,0.15284,0.876813,0.409783,0.556914,0.688334,0.443665,0.844256,0.286578,0.377033,0.462507,0.566105,0.710591,0.773655,0.707138,0.717702,0.17287,0.370355,0.94787,0.676338,0.366941,0.583635,0.192026,0.420708,0.727806,0
1,0,0,0.321429,0.160714,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.035088,1,0,0,1,0,0,1,1,0,0,0.12,0,0.962826,0.484664,0.533525,0.718286,0.45611,0.194473,0.193483,0.458468,0.287652,0.13097,0.0959,0.135815,0.628868,0.472644,0.06765,0.249787,0.565226,0.590148,0.008478,0.287837,0.94165,0.191432,0.163638,0.733741,0.114662,0.627449,0
1,0,0,0.132222,0.409286,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.055614,0,1,0,1,0,0,1,1,0,0,0.05,0.01212,0.239594,0.158418,0.789353,0.30985,0.443365,0.302821,0.948409,0.449325,0.930072,0.684396,0.228342,0.705394,0.687661,0.614214,0.241171,0.90416,0.562455,0.816564,0.830184,0.102802,0.438526,0.671768,0.637539,0.88432,0.873623,0.82503,0
1,0,0,0.711587,0.096786,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.084737,0,1,0,1,0,0,1,1,0,0,0.16,0,0.05927,0.260564,0.28618,0.762906,0.380627,0.446898,0.13769,0.158424,0.575445,0.96054,0.60667,0.193109,0.292503,0.002537,0.578462,0.46787,0.327324,0.48582,0.308774,0.322869,0.774872,0.194334,0.957487,0.932254,0.555087,0.096908,0
0,1,0,0.156032,0.410714,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.105263,0,1,0,1,0,0,1,1,0,0,0.01,0.00016,0.123649,0.748343,0.382784,0.394518,0.366008,0.404313,0.339828,0.979888,0.313367,0.144552,0.428267,0.632623,0.223202,0.851946,0.820188,0.75231,0.440329,0.155444,0.08804,0.587615,0.2032,0.541784,0.199965,0.317305,0.140905,0.622822,0
0,1,0,0.235397,0.133929,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.008772,0,1,1,0,0.014925,0,1,1,0,0,0.02,0.00154,0.950765,0.523038,0.872984,0.242437,0.787206,0.159204,0.632523,0.319783,0.392653,0.445394,0.140426,0.548339,0.856635,0.966344,0.263316,0.839228,0.824745,0.809373,0.990187,0.223149,0.654287,0.87286,0.589537,0.923211,0.327792,0.984768,0
1,0,0,0.129683,0.017857,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.004386,0,1,0,1,0,1,0,1,0,0,0.18,0,0.150821,0.697918,0.522006,0.797436,0.48491,0.756702,0.031577,0.638424,0.057537,0.926234,0.178198,0.341979,0.335801,0.148783,0.057785,0.247699,0.190517,0.281965,0.386309,0.254968,0.305846,0.515002,0.82357,0.827555,0.823359,0.156937,0
0,1,0,0.126984,0.419643,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.008772,0,1,0,1,0,0,1,1,0,0,0.09,0,0.384052,0.588397,0.710353,0.718621,0.059273,0.938325,0.437336,0.351615,0.144524,0.00268,0.052121,0.217589,0.646107,0.714205,0.299379,0.069336,0.386691,0.317257,0.278099,0.094069,0.694516,0.897504,0.559772,0.308179,0.185689,0.819339,0
1,0,0,0.09254,0.020893,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.044776,1,0,1,0,0,0.175,0.00769,0.091449,0.929705,0.508642,0.322655,0.715798,0.203281,0.983266,0.344807,0.983708,0.928949,0.745995,0.456009,0.999412,0.815634,0.431074,0.338517,0.745968,0.508722,0.883922,0.572237,0.33147,0.229909,0.361539,0.949217,0.854239,0.713334,0
1,0,0,0.294921,0.267857,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.055614,1,0,0,1,0,0,1,0,1,0,0.21,0,0.322714,0.909611,0.062229,0.194867,0.866727,0.719606,0.129608,0.148901,0.261418,0.493406,0.120665,0.495554,0.414713,0.118672,0.257953,0.889345,0.825795,0.288336,0.516769,0.689829,0.767177,0.103648,0.11147,0.818048,0.876556,0.906268,0
1,0,0,0.425873,0.053571,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0.15,0,0.837446,0.668993,0.727708,0.113981,0.186875,0.518971,0.627417,0.687117,0.384682,0.087853,0.47826,0.329086,0.813323,0.598334,0.847439,0.748042,0.444133,0.407522,0.223468,0.905705,0.503935,0.616537,0.882602,0.120854,0.51727,0.890023,0
1,0,0,0.074127,0.371964,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.004386,1,0,0,1,0,1,0,1,0,0,0.06,0.00375,0.981883,0.069877,0.627821,0.633105,0.669062,0.842342,0.591765,0.543307,0.086148,0.585553,0.963443,0.396907,0.703456,0.265955,0.411793,0.52028,0.806138,0.450026,0.052347,0.43959,0.150921,0.45684,0.871837,0.478297,0.361981,0.065889,0
1,0,0,0.604444,0.107143,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.052632,0,1,0,1,0,1,0,1,0,0,0.09,0.00004,0.891564,0.623273,0.970876,0.653899,0.024679,0.81843,0.005194,0.553142,0.455307,0.113043,0.545199,0.163565,0.892749,0.107554,0.278594,0.074991,0.442502,0.077385,0.099141,0.783376,0.721449,0.469392,0.263481,0.998915,0.008608,0.792329,0
1,0,0,0.403492,0.089286,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.350877,0,1,0,1,0,0,1,0,1,0,0.1,0,0.227774,0.387576,0.800104,0.470134,0.260893,0.826646,0.551927,0.076296,0.853376,0.897713,0.806838,0.403976,0.056328,0.589893,0.463231,0.182447,0.893845,0.186128,0.207933,0.106304,0.092395,0.909221,0.706101,0.936829,0.922663,0.235442,0
0,1,0,0.228889,0.013393,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.020526,1,0,1,0,0.059701,1,0,1,0,0,0.04,0,0.700882,0.538012,0.622536,0.358696,0.559672,0.660369,0.428845,0.98121,0.730815,0.249884,0.185675,0.39517,0.212056,0.693151,0.521623,0.233513,0.731648,0.47281,0.575557,0.18207,0.878369,0.982584,0.496903,0.688175,0.361618,0.47219,1
1,0,0,0.464286,0.010357,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.061404,1,0,1,0,0.119403,1,0,1,0,0,0.05,0.00375,0.985623,0.829672,0.331949,0.443314,0.44781,0.719601,0.750386,0.340961,0.824565,0.243349,0.050795,0.484907,0.663964,0.502139,0.028579,0.113174,0.898667,0.094485,0.614856,0.821668,0.455904,0.511141,0.009232,0.759319,0.428437,0.877358,1
1,0,0,0.210317,0.053571,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.013158,1,0,0,1,0,0,1,1,0,0,0.13,0.01065,0.601605,0.757918,0.842494,0.347686,0.334909,0.945051,0.061523,0.291673,0.563911,0.406322,0.631204,0.173573,0.110127,0.139229,0.585101,0.104671,0.165229,0.980077,0.506097,0.037836,0.633987,0.027722,0.445666,0.696546,0.667616,0.766074,1
0,1,0,0.140159,0.383929,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.014561,1,0,1,0,0.074627,0,1,1,0,0,0,0.0056,0.866994,0.302691,0.135972,0.954403,0.601596,0.594459,0.886625,0.901635,0.396887,0.355339,0.242192,0.952861,0.854136,0.975394,0.984807,0.006274,0.05738,0.709677,0.528635,0.534574,0.675667,0.232834,0.617432,0.634736,0.181244,0.569377,1
1,0,0,0.144127,0.107143,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.045263,1,0,1,0,0.014925,1,0,1,0,0,0.13,0.008,0.975322,0.435552,0.883987,0.274035,0.727848,0.558353,0.903759,0.213658,0.691917,0.693358,0.080004,0.761184,0.281621,0.10008,0.484497,0.61209,0.134432,0.81705,0.779326,0.863232,0.590742,0.186555,0.246899,0.449979,0.921207,0.761261,1
0,1,0,0.107143,0.422679,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.210526,1,0,0,1,0,1,0,1,0,0,0.17,0,0.57606,0.293698,0.214726,0.150508,0.286275,0.033733,0.36596,0.594286,0.540599,0.061307,0.529808,0.374565,0.477954,0.471059,0.836241,0.268019,0.333436,0.484308,0.403578,0.235649,0.041945,0.573089,0.76083,0.602651,0.650416,0.118072,1
0,1,0,0.238095,0.133929,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.03807,1,0,1,0,0.014925,0,1,1,0,0,0.1855,0,0.331103,0.073134,0.471867,0.945463,0.703425,0.6035,0.555767,0.906295,0.24703,0.15632,0.065872,0.201515,0.473404,0.772425,0.298454,0.306524,0.003582,0.250914,0.283173,0.570879,0.927291,0.813055,0.825519,0.762752,0.495624,0.226724,1
1,0,0,0.480159,0.071429,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.061404,1,0,1,0,0.029851,0,1,1,0,0,0,0.00015,0.784347,0.268304,0.269592,0.882594,0.370027,0.205337,0.010379,0.835908,0.236801,0.002292,0.412926,0.405413,0.651757,0.06852,0.592023,0.997139,0.612194,0.931968,0.926717,0.676891,0.950962,0.185161,0.999293,0.614114,0.112035,0.034441,1
0,1,0,0.81619,0.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.164179,0,1,1,0,0,0,0.014,0.423331,0.158533,0.733162,0.835221,0.205732,0.980502,0.785885,0.489444,0.145752,0.237224,0.32151,0.668026,0.282166,0.905773,0.186169,0.947406,0.194152,0.078427,0.418924,0.34976,0.896138,0.693565,0.012049,0.74927,0.211482,0.482501,1
1,0,0,0.088571,0.339286,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.035088,1,0,0,1,0,0,1,1,0,0,0.03,0.004,0.074546,0.198534,0.36977,0.714668,0.042945,0.450523,0.324921,0.427553,0.686107,0.640633,0.616128,0.128568,0.507081,0.650357,0.259358,0.140281,0.857191,0.175818,0.919826,0.693143,0.128406,0.434758,0.88504,0.96936,0.677722,0.238537,1
1,0,0,0.448413,0.007321,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.179825,1,0,0,1,0,1,0,1,0,0,0.2,0,0.191913,0.76293,0.520871,0.48702,0.966162,0.023536,0.377834,0.946003,0.657833,0.3025,0.772087,0.495197,0.907276,0.890439,0.695989,0.504021,0.856178,0.294777,0.720725,0.719037,0.241039,0.198861,0.577311,0.285542,0.201609,0.350419,1
1,0,0,0.284444,0.029643,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.046842,1,0,1,0,0.119403,0,1,1,0,0,0.1515,0.0329,0.246398,0.090446,0.176979,0.200718,0.946717,0.143138,0.618942,0.223348,0.938664,0.487529,0.22458,0.206903,0.574693,0.526052,0.953057,0.849581,0.360305,0.018779,0.007479,0.651053,0.997446,0.02075,0.178752,0.438267,0.453158,0.419686,1
