@relation train-weka.filters.unsupervised.attribute.NumericToNominal-R52-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute var_0=b numeric
@attribute var_0=a numeric
@attribute var_0=? numeric
@attribute var_1 numeric
@attribute var_2 numeric
@attribute var_3=u numeric
@attribute var_3=y numeric
@attribute var_3=? numeric
@attribute var_3=l numeric
@attribute var_4=g numeric
@attribute var_4=p numeric
@attribute var_4=? numeric
@attribute var_4=gg numeric
@attribute var_5=w numeric
@attribute var_5=q numeric
@attribute var_5=m numeric
@attribute var_5=r numeric
@attribute var_5=cc numeric
@attribute var_5=k numeric
@attribute var_5=c numeric
@attribute var_5=d numeric
@attribute var_5=x numeric
@attribute var_5=i numeric
@attribute var_5=e numeric
@attribute var_5=aa numeric
@attribute var_5=ff numeric
@attribute var_5=j numeric
@attribute var_5=? numeric
@attribute var_6=v numeric
@attribute var_6=h numeric
@attribute var_6=bb numeric
@attribute var_6=ff numeric
@attribute var_6=j numeric
@attribute var_6=z numeric
@attribute var_6=? numeric
@attribute var_6=o numeric
@attribute var_6=dd numeric
@attribute var_6=n numeric
@attribute var_7 numeric
@attribute var_8=t numeric
@attribute var_8=f numeric
@attribute var_9=t numeric
@attribute var_9=f numeric
@attribute var_10 numeric
@attribute var_11=f numeric
@attribute var_11=t numeric
@attribute var_12=g numeric
@attribute var_12=s numeric
@attribute var_12=p numeric
@attribute var_13 numeric
@attribute var_14 numeric
@attribute NewNumeric0 numeric
@attribute NewNumeric1 numeric
@attribute NewNumeric2 numeric
@attribute NewNumeric3 numeric
@attribute NewNumeric4 numeric
@attribute NewNumeric5 numeric
@attribute NewNumeric6 numeric
@attribute NewNumeric7 numeric
@attribute NewNumeric8 numeric
@attribute NewNumeric9 numeric
@attribute label {0,1}

@data
1,0,0,0.115079,0.171071,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.078947,1,0,1,0,0.014925,0,1,1,0,0,0.04,0.003,0.421987,0.634343,0.708081,0.538317,0.992909,0.825115,0.651568,0.517566,0.430187,0.466578,1
0,1,0,0.178571,0.03125,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.036491,1,0,0,1,0,0,1,1,0,0,0.08,0.0586,0.061809,0.79804,0.728731,0.544353,0.745071,0.520606,0.383065,0.402421,0.070459,0.582751,1
1,0,0,0.214286,0.056607,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.064386,1,0,1,0,0.179104,0,1,1,0,0,0.2915,0.00713,0.744048,0.436718,0.680069,0.494825,0.896685,0.19216,0.413308,0.416162,0.104345,0.498555,1
1,0,0,0.465556,0.013393,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.013158,1,0,1,0,0.119403,0,1,1,0,0,0.15,0.00162,0.934527,0.57768,0.995654,0.49579,0.546475,0.287747,0.096996,0.786227,0.832121,0.146417,1
1,0,0,0.403492,0.058036,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.052632,1,0,1,0,0.149254,1,0,1,0,0,0.093,0.047,0.368532,0.166319,0.592851,0.554957,0.198803,0.604719,0.634678,0.883988,0.312493,0.481957,1
1,0,0,0.301587,0.053571,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.192982,1,0,1,0,0.044776,0,1,1,0,0,0,0,0.230869,0.940035,0.983686,0.437604,0.353058,0.665072,0.154963,0.253519,0.827179,0.299624,1
1,0,0,0.365079,0.004464,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.052632,0,1,0,1,0,0,1,1,0,0,0.116,0.00113,0.321477,0.32467,0.48993,0.251435,0.266046,0.174841,0.39106,0.811141,0.019579,0.390416,1
0,1,0,0.22746,0.535714,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0.13212,0.601848,0.437483,0.410313,0.904605,0.584408,0.900533,0.330932,0.341411,0.554294,0.930406,1
1,0,0,0.178571,0.446429,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.105263,1,0,0,1,0,0,1,0,1,0,0.01,0,0.517926,0.10505,0.006413,0.225032,0.882839,0.490372,0.852715,0.689361,0.965766,0.917372,1
0,1,0,0.509206,0.375,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.175439,1,0,1,0,0.104478,0,1,1,0,0,0,0,0.915122,0.112371,0.431329,0.202412,0.931347,0.303903,0.78877,0.490994,0.22635,0.662307,1
1,0,0,0.637619,0.34375,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.304035,1,0,1,0,0.074627,1,0,1,0,0,0,0,0.713207,0.195597,0.03116,0.443696,0.107544,0.788749,0.246129,0.414772,0.667038,0.4852,1
1,0,0,0.40873,0.151786,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.22807,1,0,1,0,0.238806,1,0,1,0,0,0.0585,0.0121,0.571474,0.720893,0.628837,0.835709,0.889977,0.097376,0.017209,0.11722,0.693487,0.193307,1
0,1,0,0.109841,0.107143,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.005789,1,0,1,0,0.044776,1,0,1,0,0,0.05,0.00006,0.841674,0.591933,0.54379,0.542949,0.953572,0.599403,0.976885,0.997603,0.237535,0.858765,1
0,1,0,0.170635,0.017857,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.052632,1,0,0,1,0,1,0,1,0,0,0.14,0.00824,0.237341,0.875314,0.815742,0.683148,0.441605,0.486861,0.930738,0.312249,0.81703,0.225161,1
1,0,0,0.68254,0.4375,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04386,1,0,1,0,0.059701,0,1,1,0,0,0.1,0,0.918474,0.494054,0.758659,0.307103,0.429266,0.451958,0.170195,0.861578,0.207231,0.514331,1
1,0,0,0.18127,0.214286,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.035088,1,0,1,0,0.044776,1,0,1,0,0,0,0,0.44092,0.322365,0.959229,0.042464,0.106342,0.241105,0.234851,0.765775,0.083646,0.870879,1
0,1,0,0.511905,0.142857,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0.05,0.0096,0.106678,0.218672,0.806565,0.964197,0.491038,0.947622,0.077614,0.412662,0.122826,0.45866,1
0,1,0,0.534444,0.107143,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.486842,1,0,1,0,0.029851,0,1,1,0,0,0.2595,0.01704,0.296786,0.197666,0.765036,0.838317,0.509345,0.031607,0.987082,0.498565,0.253953,0.73763,1
0,1,0,0.534444,0.285714,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.22807,1,0,1,0,0.089552,1,0,1,0,0,0.1875,0.511,0.010098,0.695874,0.81478,0.902091,0.515985,0.972621,0.522075,0.835219,0.365236,0.518369,1
0,1,0,0.380952,0.196429,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.004386,1,0,0,1,0,0,1,1,0,0,0.114,0,0.972571,0.999373,0.73478,0.235567,0.041011,0.033363,0.149507,0.799368,0.375938,0.473216,1
1,0,0,0.210317,0.026786,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.149123,1,0,1,0,0.044776,0,1,1,0,0,0.156,0.0015,0.741385,0.537931,0.4072,0.628993,0.983233,0.095188,0.808286,0.633182,0.293819,0.226033,1
1,0,0,0.425873,0.178571,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.175439,1,0,1,0,0.104478,1,0,1,0,0,0,0.03065,0.391144,0.208826,0.810397,0.632123,0.166098,0.81478,0.823901,0.330563,0.560906,0.436266,1
0,1,0,0.365079,0.183036,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.175439,1,0,0,1,0,0,1,1,0,0,0,0.04,0.835506,0.86828,0.338731,0.298771,0.167495,0.231611,0.311657,0.274674,0.535471,0.317217,1
0,1,0,0.178571,0.440357,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.122807,1,0,1,0,0.089552,1,0,1,0,0,0.2,0.00458,0.072862,0.951764,0.052748,0.51823,0.441614,0.35468,0.78751,0.724346,0.518348,0.303688,1
1,0,0,0.206349,0.040179,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.04386,1,0,0,1,0,1,0,1,0,0,0,0.05298,0.630464,0.080131,0.201689,0.8997,0.793857,0.491998,0.276288,0.42056,0.976016,0.521586,1
1,0,0,0.376984,0.040179,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.052632,0,1,0,1,0,0,1,1,0,0,0.2155,0,0.96485,0.840789,0.165686,0.982974,0.33945,0.115152,0.905392,0.12897,0.975961,0.863436,1
0,1,0,0.513175,0.107143,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.083333,1,0,1,0,0.119403,0,1,1,0,0,0.198,0.04159,0.320106,0.456867,0.896891,0.26489,0.77955,0.722887,0.201228,0.620776,0.781783,0.781416,1
1,0,0,0.324127,0.3275,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.157895,1,0,1,0,0.179104,0,1,1,0,0,0,0.00221,0.577901,0.16802,0.072425,0.723997,0.537118,0.471046,0.984539,0.083483,0.77221,0.956504,1
1,0,0,0.600476,0.535714,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.298246,1,0,1,0,0.134328,1,0,1,0,0,0,0,0.498172,0.130339,0.848195,0.403439,0.39648,0.651512,0.574033,0.046799,0.581049,0.262288,1
1,0,0,0.220952,0.071429,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.035088,1,0,1,0,0.059701,1,0,1,0,0,0.07,0.07544,0.756443,0.926519,0.177761,0.272852,0.438596,0.450244,0.655515,0.799595,0.601211,0.529104,1
1,0,0,0.230159,0.18,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.052632,1,0,1,0,0.119403,0,1,1,0,0,0.072,0.00007,0.658178,0.178356,0.756691,0.273443,0.427543,0.705497,0.621856,0.794488,0.768023,0.533432,1
1,0,0,0.302857,0.089286,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.096491,1,0,1,0,0.089552,1,0,1,0,0,0.08,0.02072,0.943218,0.72983,0.407748,0.78613,0.317139,0.673422,0.919074,0.410785,0.113312,0.034318,1
1,0,0,0.197143,0.008929,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0.790557,0.769118,0.039337,0.021299,0.160272,0.531911,0.192613,0.538565,0.756305,0.089135,1
0,1,0,0.485397,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.087719,1,0,0,1,0,1,0,1,0,0,0,0,0.86761,0.571078,0.607664,0.171429,0.633079,0.597814,0.078267,0.011419,0.32967,0.982097,1
1,0,0,0.128254,0.008929,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.023333,1,0,0,1,0,0,1,1,0,0,0,0,0.926427,0.148027,0.976719,0.896327,0.363088,0.971119,0.852473,0.848341,0.90426,0.957844,1
0,1,0,0.421905,0.269286,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.280702,1,0,1,0,0.208955,1,0,1,0,0,0,0.023,0.185278,0.516386,0.399606,0.517439,0.772008,0.666571,0.890772,0.352603,0.115242,0.277259,1
0,1,0,0.388889,0.214286,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.035088,1,0,0,1,0,0,1,1,0,0,0,0,0.216655,0.931269,0.00578,0.515537,0.72248,0.753492,0.790733,0.283858,0.761515,0.501992,1
1,0,0,0.72619,0.098214,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.061404,1,0,1,0,0.074627,0,1,1,0,0,0.03,0.00058,0.726581,0.861933,0.15284,0.77885,0.672351,0.743639,0.921709,0.886717,0.771976,0.107265,1
1,0,0,0.179841,0.061071,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.058421,1,0,1,0,0.014925,0,1,1,0,0,0.1975,0.0002,0.905369,0.620743,0.5357,0.900449,0.583662,0.481046,0.15933,0.482435,0.243779,0.649332,1
1,0,0,0.336032,0.089286,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0.1195,0.002,0.67242,0.999802,0.303003,0.429497,0.566255,0.273625,0.253946,0.458977,0.662637,0.544818,1
1,0,0,0.648095,0.33625,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.505789,1,0,1,0,0.164179,0,1,1,0,0,0.015,0.003,0.358845,0.486363,0.138775,0.736194,0.232775,0.531225,0.041592,0.817691,0.332459,0.715453,1
1,0,0,0.547619,0.895893,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.061404,1,0,1,0,0.044776,1,0,1,0,0,0.06,0.00014,0.168534,0.234839,0.870539,0.341095,0.343829,0.946971,0.920923,0.332106,0.155589,0.714937,1
1,0,0,0.947143,0.633929,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0.14369,0.974462,0.973017,0.612692,0.385464,0.376527,0.343466,0.866406,0.916039,0.677384,1
1,0,0,0.34,0.089286,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.157895,1,0,1,0,0.104478,1,0,1,0,0,0.075,0.0127,0.612881,0.073059,0.674243,0.470117,0.868148,0.272795,0.666277,0.399118,0.091971,0.341973,1
0,1,0,0.082063,0.330357,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.035088,1,0,1,0,0.059701,0,1,1,0,0,0.04,0.005,0.012509,0.59496,0.829319,0.598519,0.004656,0.45135,0.530361,0.8532,0.441958,0.23962,1
1,0,0,0.231429,0.178571,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.385965,1,0,0,1,0,0,1,1,0,0,0.035,0,0.105648,0.061707,0.412558,0.041805,0.917095,0.3651,0.905036,0.389427,0.419098,0.739076,1
1,0,0,0.140159,0.358571,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.001404,1,0,1,0,0.134328,1,0,1,0,0,0.03,0.00396,0.550748,0.815151,0.263425,0.370154,0.059641,0.116363,0.293855,0.458772,0.130731,0.296613,1
1,0,0,0.223492,0.053571,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.070175,1,0,1,0,0.164179,0,1,1,0,0,0.217,0.00035,0.337554,0.101901,0.493267,0.808014,0.307963,0.432627,0.062945,0.604923,0.607556,0.830985,1
1,0,0,0.230159,0.183036,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.166667,1,0,1,0,0.029851,1,0,1,0,0,0.21,0.00007,0.165161,0.84444,0.871582,0.272614,0.359044,0.470951,0.924913,0.874575,0.618294,0.439691,1
1,0,0,0.555556,0.303571,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.438596,1,0,1,0,0.134328,1,0,1,0,0,0.0905,0.01655,0.509485,0.276866,0.231479,0.624505,0.171897,0.928408,0.803473,0.235375,0.974325,0.610553,1
1,0,0,1,0.796071,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.447368,1,0,1,0,0.014925,0,1,1,0,0,0,0.00109,0.052365,0.332001,0.898605,0.122051,0.142048,0.745668,0.393888,0.765059,0.038102,0.981603,1
0,1,0,0.190476,0.017857,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.030702,1,0,0,1,0,0,1,1,0,0,0.2455,0,0.725153,0.642063,0.806331,0.043554,0.287632,0.062212,0.0163,0.596438,0.070413,0.520244,1
1,0,0,0.06873,0.196429,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.017544,1,0,0,1,0,1,0,1,0,0,0.04,0,0.775192,0.918338,0.028263,0.276708,0.69524,0.769383,0.892466,0.858235,0.73122,0.578283,1
1,0,0,0.375714,0.072857,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.001404,1,0,0,1,0,0,1,1,0,0,0.2,0.058,0.678338,0.108118,0.168562,0.849105,0.857606,0.40733,0.83661,0.70877,0.858869,0.621929,1
1,0,0,0.169365,0.440536,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.055614,1,0,0,1,0,0,1,1,0,0,0.06,0,0.095069,0.281861,0.398231,0.499705,0.876688,0.549703,0.878839,0.226113,0.980693,0.915182,1
1,0,0,0.260635,0.017857,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.061404,1,0,1,0,0.164179,1,0,1,0,0,0.016,0.0054,0.367411,0.513254,0.924153,0.474493,0.114426,0.642758,0.391268,0.493173,0.507651,0.071592,1
0,1,0,0.074127,0.330357,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.042456,1,0,1,0,0.059701,1,0,1,0,0,0.03,0.0054,0.760401,0.803095,0.605526,0.41545,0.074392,0.330485,0.484791,0.93863,0.405719,0.094389,1
1,0,0,0.284444,0.577321,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.105263,1,0,1,0,0.134328,1,0,1,0,0,0.125,0.0073,0.012211,0.229002,0.083445,0.036603,0.681789,0.06264,0.425954,0.494396,0.251746,0.350165,1
0,1,0,0.539683,0.285714,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.276316,1,0,1,0,0.089552,0,1,1,0,0,0,0.0126,0.033948,0.231781,0.723194,0.921013,0.802993,0.596683,0.491981,0.678014,0.921657,0.309036,1
0,1,0,0.112381,0.107143,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.001404,1,0,0,1,0,1,0,1,0,0,0.05,0,0.322001,0.171301,0.460703,0.295617,0.681332,0.35692,0.456611,0.465177,0.940032,0.917515,1
1,0,0,0.240794,0.535714,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.187193,1,0,1,0,0.164179,1,0,1,0,0,0,0.02283,0.856451,0.786124,0.135176,0.754661,0.850627,0.384462,0.964645,0.085107,0.473669,0.122866,1
0,1,0,0.277778,0.133929,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.02193,1,0,1,0,0.134328,0,1,1,0,0,0.0905,0,0.768084,0.898658,0.435807,0.205887,0.175552,0.320439,0.609035,0.342285,0.574786,0.453657,1
1,0,0,0.22619,0.071429,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.14614,1,0,1,0,0.029851,0,1,1,0,0,0.0905,0,0.689251,0.938586,0.313641,0.545806,0.627099,0.923473,0.036998,0.074978,0.084801,0.185561,1
0,1,0,0.257937,0.188929,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.078947,1,0,1,0,0.074627,0,1,1,0,0,0.0495,0.005,0.550816,0.569847,0.747787,0.861187,0.666773,0.582318,0.86223,0.127777,0.375361,0.629629,1
1,0,0,0.324127,0.1875,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.002982,0,1,0,1,0,0,1,1,0,0,0.145,0.00006,0.255422,0.749115,0.511727,0.073908,0.13501,0.088365,0.296083,0.106219,0.123554,0.508384,1
0,1,0,0.265873,0.232143,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.140351,1,0,1,0,0.104478,0,1,1,0,0,0,0.03065,0.518122,0.905723,0.979164,0.556552,0.033308,0.16328,0.994144,0.951385,0.652436,0.410005,1
0,1,0,0.093968,0.0075,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.010175,1,0,1,0,0.164179,1,0,1,0,0,0.04,0.00099,0.60693,0.994373,0.724491,0.148512,0.787283,0.368068,0.674361,0.416678,0.091523,0.499864,1
0,1,0,0.111111,0.366071,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.024912,1,0,1,0,0.029851,0,1,1,0,0,0.0245,0,0.391264,0.953027,0.410577,0.389093,0.476336,0.665612,0.142639,0.133884,0.065375,0.229838,1
1,0,0,0.128254,0.392857,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.010175,1,0,1,0,0.089552,1,0,1,0,0,0.0605,0,0.184609,0.510459,0.182029,0.488344,0.12749,0.074055,0.771305,0.547894,0.658412,0.817709,1
1,0,0,0.404762,0.339286,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.22807,1,0,1,0,0.208955,1,0,1,0,0,0.12,0.04607,0.283477,0.382632,0.976923,0.301622,0.774626,0.178822,0.540097,0.396489,0.652637,0.010928,1
1,0,0,0.308254,0.108571,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.071579,1,0,1,0,0.014925,0,1,1,0,0,0.09,0.18027,0.808232,0.116854,0.08108,0.224518,0.373696,0.302772,0.059311,0.071372,0.129787,0.730823,1
1,0,0,0.161429,0.053571,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.065789,1,0,1,0,0.089552,1,0,1,0,0,0.1,0.00327,0.658246,0.270511,0.139248,0.73563,0.399162,0.543586,0.656789,0.467782,0.373764,0.885596,1
1,0,0,0.279048,0.696429,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.245614,1,0,1,0,0.238806,1,0,1,0,0,0,0.05,0.83572,0.220723,0.235093,0.181199,0.601972,0.74257,0.496695,0.301875,0.02213,0.104258,1
0,1,0,0.18127,0.102679,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.030702,1,0,0,1,0,1,0,1,0,0,0.18,0,0.56635,0.806759,0.60089,0.104095,0.825822,0.457423,0.696151,0.227352,0.781418,0.680725,1
1,0,0,0.670635,0.446429,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.280702,1,0,0,1,0,0,1,1,0,0,0.012,0.02028,0.063545,0.713432,0.827587,0.896638,0.312573,0.771978,0.669117,0.936246,0.940302,0.320106,1
1,0,0,0.293651,0.005893,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.114035,1,0,1,0,0.014925,0,1,1,0,0,0.216,0.08,0.224464,0.15634,0.941881,0.119793,0.701653,0.0276,0.124382,0.194295,0.853005,0.680671,1
1,0,0,0.36381,0.157679,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.008772,1,0,1,0,0.149254,0,1,1,0,0,0.16,0,0.304638,0.065064,0.489787,0.438332,0.079693,0.433794,0.710708,0.99083,0.504287,0.428812,1
