@relation train-weka.filters.unsupervised.attribute.NumericToNominal-R52-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute var_0=b numeric
@attribute var_0=a numeric
@attribute var_0=? numeric
@attribute var_1 numeric
@attribute var_2 numeric
@attribute var_3=u numeric
@attribute var_3=y numeric
@attribute var_3=? numeric
@attribute var_3=l numeric
@attribute var_4=g numeric
@attribute var_4=p numeric
@attribute var_4=? numeric
@attribute var_4=gg numeric
@attribute var_5=w numeric
@attribute var_5=q numeric
@attribute var_5=m numeric
@attribute var_5=r numeric
@attribute var_5=cc numeric
@attribute var_5=k numeric
@attribute var_5=c numeric
@attribute var_5=d numeric
@attribute var_5=x numeric
@attribute var_5=i numeric
@attribute var_5=e numeric
@attribute var_5=aa numeric
@attribute var_5=ff numeric
@attribute var_5=j numeric
@attribute var_5=? numeric
@attribute var_6=v numeric
@attribute var_6=h numeric
@attribute var_6=bb numeric
@attribute var_6=ff numeric
@attribute var_6=j numeric
@attribute var_6=z numeric
@attribute var_6=? numeric
@attribute var_6=o numeric
@attribute var_6=dd numeric
@attribute var_6=n numeric
@attribute var_7 numeric
@attribute var_8=t numeric
@attribute var_8=f numeric
@attribute var_9=t numeric
@attribute var_9=f numeric
@attribute var_10 numeric
@attribute var_11=f numeric
@attribute var_11=t numeric
@attribute var_12=g numeric
@attribute var_12=s numeric
@attribute var_12=p numeric
@attribute var_13 numeric
@attribute var_14 numeric
@attribute NewNumeric0 numeric
@attribute NewNumeric1 numeric
@attribute NewNumeric2 numeric
@attribute NewNumeric3 numeric
@attribute NewNumeric4 numeric
@attribute NewNumeric5 numeric
@attribute NewNumeric6 numeric
@attribute NewNumeric7 numeric
@attribute NewNumeric8 numeric
@attribute NewNumeric9 numeric
@attribute NewNumeric10 numeric
@attribute NewNumeric11 numeric
@attribute NewNumeric12 numeric
@attribute NewNumeric13 numeric
@attribute NewNumeric14 numeric
@attribute label {0,1}

@data
1,0,0,0.420635,0.767857,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.701754,1,0,1,0,0.164179,1,0,1,0,0,0,0.012,0.536526,0.508239,0.101436,0.573849,0.586532,0.809194,0.527323,0.028489,0.566476,0.46105,0.356426,0.506592,0.561793,0.204754,0.147633,1
0,1,0,0.123016,0.214286,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.087719,1,0,1,0,0.044776,1,0,1,0,0,0.04,0.00918,0.70536,0.989612,0.403937,0.087135,0.182443,0.059879,0.667522,0.416854,0.077874,0.043749,0.434262,0.881974,0.235951,0.77524,0.911972,1
0,1,0,0.082063,0.321429,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.026316,1,0,1,0,0.029851,1,0,1,0,0,0.044,0.00591,0.436318,0.337084,0.032604,0.778406,0.907674,0.388063,0.782579,0.878162,0.948263,0.277773,0.352104,0.319746,0.063056,0.25309,0.686874,1
1,0,0,0.252698,0.050536,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.026316,1,0,1,0,0.014925,1,0,1,0,0,0.12,0.001,0.854102,0.470742,0.40367,0.047125,0.710721,0.231495,0.498668,0.354718,0.9957,0.702246,0.71317,0.72641,0.487057,0.529544,0.207073,1
1,0,0,0.669365,0.410714,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.175439,1,0,1,0,0.074627,1,0,1,0,0,0,0.08851,0.631022,0.056822,0.967481,0.434906,0.382771,0.824381,0.933885,0.181096,0.84638,0.598087,0.420754,0.528073,0.027746,0.810973,0.23903,1
1,0,0,0.105873,0.25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.057018,1,0,1,0,0.044776,1,0,1,0,0,0.1,0.01391,0.438368,0.268385,0.443185,0.271555,0.126377,0.350867,0.9469,0.585921,0.503222,0.766961,0.722785,0.821208,0.109844,0.99233,0.092576,1
1,0,0,0.149524,0.397321,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.01614,1,0,1,0,0.014925,1,0,1,0,0,0.05,0,0.27697,0.743915,0.420657,0.625443,0.26793,0.424623,0.395276,0.526974,0.146156,0.961277,0.631856,0.029897,0.080983,0.726408,0.856628,1
1,0,0,0.107143,0.08625,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.070175,1,0,1,0,0.164179,0,1,1,0,0,0.1,0.03,0.252153,0.119272,0.981493,0.241878,0.376318,0.789423,0.861,0.764075,0.276342,0.626505,0.044788,0.317541,0.708648,0.868521,0.51143,1
0,1,0,0.138889,0.302143,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.086316,0,1,0,1,0,1,0,1,0,0,0.082,0,0.408723,0.208756,0.015952,0.419833,0.773534,0.11459,0.484961,0.431041,0.236599,0.565423,0.724472,0.377605,0.861541,0.613231,0.184488,1
0,1,0,0.687778,0.696429,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.192982,1,0,1,0,0.104478,1,0,1,0,0,0,0.03,0.51675,0.706263,0.367337,0.874614,0.93982,0.934986,0.994537,0.934975,0.005534,0.960835,0.426232,0.932538,0.617356,0.202465,0.80886,1
0,1,0,0.105873,0.029821,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.055614,1,0,1,0,0.014925,1,0,1,0,0,0,0,0.382751,0.177136,0.255185,0.457484,0.375209,0.40621,0.469651,0.023049,0.893469,0.234805,0.340532,0.646793,0.238397,0.938367,0.275241,1
1,0,0,0.693175,0.303571,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.245614,1,0,1,0,0.044776,1,0,1,0,0,0,0,0.018767,0.408992,0.983811,0.844058,0.528062,0.05466,0.437235,0.812729,0.066872,0.09891,0.837758,0.590963,0.844142,0.54978,0.577035,1
1,0,0,0.107143,0.357143,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.087719,1,0,0,1,0,1,0,0,1,0,0.02,0,0.938743,0.557957,0.069352,0.18539,0.017906,0.321622,0.79274,0.628491,0.399647,0.654301,0.164784,0.142825,0.014855,0.715751,0.544684,1
1,0,0,0.406032,0.209821,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.350877,1,0,1,0,0.208955,0,1,1,0,0,0.1995,0,0.77029,0.649849,0.195751,0.406049,0.772709,0.696192,0.49074,0.369565,0.253696,0.704701,0.83655,0.218415,0.531933,0.990682,0.951373,1
1,0,0,0.329365,0.144286,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.298246,1,0,1,0,0.104478,0,1,1,0,0,0.0975,0,0.006324,0.386205,0.04643,0.854458,0.323663,0.875523,0.658621,0.402605,0.549595,0.023546,0.494751,0.441607,0.583274,0.715358,0.915883,1
0,1,0,0.234127,0.108571,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.089123,1,0,1,0,0.014925,1,0,1,0,0,0.035,0,0.098836,0.566021,0.218561,0.207468,0.304639,0.360222,0.444027,0.405727,0.847021,0.692428,0.647674,0.407986,0.137328,0.322397,0.391442,1
1,0,0,0.148095,0.410714,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.074561,1,0,1,0,0.164179,0,1,1,0,0,0.145,0.00284,0.867404,0.900488,0.55005,0.612147,0.763578,0.815034,0.639623,0.182324,0.109256,0.035566,0.826958,0.648306,0.07464,0.302152,0.602185,1
1,0,0,0.728889,0.055,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.004386,1,0,0,1,0,0,1,1,0,0,0.13,0,0.791324,0.806893,0.820008,0.438082,0.615278,0.590473,0.562393,0.134285,0.494688,0.9271,0.415235,0.129209,0.223888,0.933609,0.684557,1
0,1,0,0.119048,0.083393,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.017544,1,0,1,0,0.059701,1,0,0,1,0,0.04,0,0.413969,0.377003,0.149723,0.726286,0.402079,0.841482,0.096835,0.165645,0.86277,0.585759,0.170834,0.750247,0.789226,0.485202,0.56179,1
1,0,0,0.34,0.160714,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.201754,0,1,0,1,0,0,1,0,1,0,0.3555,0,0.260938,0.109527,0.981534,0.874321,0.097168,0.822558,0.113241,0.592987,0.146286,0.382309,0.179143,0.279315,0.803884,0.859063,0.28538,1
0,1,0,0.064762,0.392857,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.035088,1,0,1,0,0.164179,1,0,1,0,0,0,0.03,0.054036,0.887305,0.834161,0.27064,0.39653,0.925268,0.513178,0.893329,0.796452,0.645766,0.134544,0.363651,0.414854,0.603588,0.159719,1
0,1,0,0.174603,0.107143,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.064386,1,0,1,0,0.283582,1,0,1,0,0,0,0.005,0.394322,0.526176,0.045268,0.633372,0.73707,0.481449,0.018137,0.730092,0.056335,0.774239,0.754414,0.634652,0.292678,0.70156,0.44413,1
1,0,0,0.551587,0.151786,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.004386,1,0,0,1,0,0,1,1,0,0,0.1125,0,0.522624,0.463461,0.75441,0.181893,0.7394,0.804597,0.800094,0.322622,0.644184,0.368156,0.934938,0.400134,0.72693,0.222172,0.657812,1
1,0,0,0.308254,0.035714,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.026316,1,0,1,0,0.104478,0,1,1,0,0,0.17,0.04071,0.781792,0.771853,0.767013,0.227453,0.940422,0.02141,0.39726,0.323946,0.322428,0.461362,0.824934,0.258858,0.905978,0.777972,0.220169,1
0,1,0,0.678571,0.571429,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.223881,1,0,1,0,0,0,0.00247,0.080016,0.175648,0.794728,0.941621,0.487164,0.609835,0.903742,0.872119,0.763938,0.344067,0.606067,0.377116,0.030761,0.222488,0.653037,1
0,1,0,0.531746,0.026786,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.096491,1,0,1,0,0.014925,1,0,1,0,0,0.1665,0.00892,0.994646,0.803444,0.19025,0.130767,0.803757,0.130829,0.809515,0.929281,0.814838,0.457613,0.006413,0.200151,0.322965,0.453351,0.064417,1
1,0,0,0.289683,0.0625,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.001404,1,0,0,1,0,0,1,1,0,0,0.1965,0,0.627846,0.085443,0.070067,0.773912,0.82543,0.35263,0.669869,0.052946,0.622045,0.435849,0.978467,0.482086,0.634565,0.014772,0.753568,1
1,0,0,0.416667,0.232143,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.122807,1,0,1,0,0.014925,1,0,1,0,0,0,0.005,0.807724,0.033521,0.505097,0.066188,0.021829,0.870337,0.886353,0.91111,0.723726,0.539057,0.224683,0.070925,0.545545,0.052806,0.367963,1
1,0,0,0.205079,0.096786,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.184211,1,0,1,0,0.014925,1,0,1,0,0,0.1055,0,0.368408,0.711233,0.645151,0.004723,0.090807,0.884923,0.667975,0.353125,0.440979,0.216257,0.807654,0.586937,0.635974,0.075912,0.547674,1
1,0,0,0.395556,0.0075,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.002982,1,0,0,1,0,0,1,1,0,0,0.14,0,0.175364,0.292294,0.50935,0.527242,0.26585,0.43999,0.603639,0.365732,0.390087,0.588196,0.633202,0.978598,0.540202,0.536151,0.1966,1
0,1,0,0.080635,0.157679,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.105263,1,0,0,1,0,1,0,1,0,0,0.12,0,0.169564,0.605635,0.928839,0.474868,0.295982,0.786387,0.186005,0.125112,0.401004,0.527465,0.499864,0.254754,0.442515,0.24144,0.131069,1
0,1,0,0.111111,0.369107,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.011754,1,0,1,0,0.014925,0,1,1,0,0,0.04,0.0005,0.055137,0.972442,0.943236,0.28807,0.842315,0.866472,0.974606,0.545853,0.984827,0.896019,0.142298,0.069073,0.685629,0.75918,0.390432,1
1,0,0,0.328095,0.151786,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.114035,1,0,1,0,0.029851,1,0,1,0,0,0.137,0.0061,0.594003,0.520508,0.558028,0.803772,0.696603,0.445619,0.719686,0.353743,0.180809,0.336753,0.642786,0.244003,0.826052,0.000837,0.134464,1
0,1,0,0.236825,0.037143,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.087719,1,0,1,0,0.074627,0,1,1,0,0,0.15,0.0143,0.083089,0.588163,0.619367,0.35552,0.329215,0.621993,0.115694,0.932946,0.891385,0.181395,0.933575,0.376967,0.544778,0.273159,0.629066,1
1,0,0,0.086032,0.339286,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.052632,1,0,0,1,0,1,0,1,0,0,0.06,0.02206,0.096733,0.842117,0.308877,0.081479,0.579718,0.623124,0.250606,0.912752,0.254066,0.017527,0.347544,0.997374,0.203127,0.414592,0.777057,1
1,0,0,0.205079,0.151786,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.150526,1,0,1,0,0.014925,0,1,1,0,0,0.06,0,0.680861,0.037766,0.755315,0.691696,0.575675,0.912958,0.620427,0.636575,0.0625,0.564134,0.614563,0.645326,0.609431,0.298239,0.818558,1
1,0,0,0.141587,0.056607,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.108246,1,0,1,0,0.089552,1,0,1,0,0,0.04,0,0.599672,0.983015,0.99263,0.734687,0.248723,0.832498,0.361019,0.609148,0.826249,0.577792,0.7659,0.304711,0.92983,0.685792,0.077897,1
0,1,0,0.104444,0.357143,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.035088,1,0,1,0,0.059701,1,0,1,0,0,0.025,0.01465,0.509619,0.136589,0.375994,0.211772,0.376857,0.660064,0.955989,0.571023,0.939479,0.787422,0.756123,0.599329,0.550852,0.48619,0.91497,1
1,0,0,0.448413,0.349643,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.279298,1,0,1,0,0.119403,1,0,1,0,0,0,0,0.100041,0.980991,0.163742,0.928267,0.305716,0.556529,0.619699,0.369256,0.369652,0.643348,0.006069,0.498665,0.065538,0.172328,0.021437,1
1,0,0,0.677302,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.597015,1,0,1,0,0,0,0.00015,0.665987,0.863697,0.771207,0.84263,0.529662,0.506152,0.201004,0.259846,0.81777,0.194845,0.820477,0.822793,0.070598,0.024273,0.777051,1
1,0,0,0.150794,0.053571,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.083333,1,0,1,0,0.044776,0,1,1,0,0,0,0.00582,0.164808,0.988504,0.215948,0.783369,0.887444,0.280655,0.712579,0.038469,0.586596,0.177096,0.645809,0.72177,0.580795,0.059034,0.404419,1
1,0,0,0.214286,0.059464,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.178421,1,0,1,0,0.134328,1,0,1,0,0,0.1995,0.00827,0.57574,0.293672,0.251676,0.536406,0.114785,0.179108,0.196492,0.966095,0.437908,0.566049,0.09999,0.804094,0.646795,0.35822,0.849837,1
1,0,0,0.142857,0.392857,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.087719,1,0,1,0,0.104478,0,1,1,0,0,0.05,0.00809,0.783556,0.744911,0.416253,0.819987,0.76627,0.527411,0.92669,0.695678,0.165712,0.772669,0.668833,0.585542,0.818626,0.659858,0.918074,1
1,0,0,0.115079,0.171071,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.078947,1,0,1,0,0.014925,0,1,1,0,0,0.04,0.003,0.913235,0.337234,0.37302,0.964898,0.312157,0.272064,0.957137,0.629406,0.494872,0.064379,0.461726,0.972667,0.576023,0.58307,0.981448,1
0,1,0,0.178571,0.03125,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.036491,1,0,0,1,0,0,1,1,0,0,0.08,0.0586,0.695306,0.661745,0.147783,0.566139,0.875033,0.009338,0.940343,0.166993,0.679968,0.741085,0.637908,0.813438,0.045725,0.573082,0.044546,1
1,0,0,0.214286,0.056607,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.064386,1,0,1,0,0.179104,0,1,1,0,0,0.2915,0.00713,0.83684,0.337156,0.216641,0.493367,0.961808,0.721067,0.655707,0.221894,0.15747,0.582674,0.943102,0.143132,0.528772,0.292741,0.823452,1
1,0,0,0.465556,0.013393,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.013158,1,0,1,0,0.119403,0,1,1,0,0,0.15,0.00162,0.74171,0.268505,0.042655,0.964469,0.218718,0.978206,0.462739,0.652448,0.365796,0.250943,0.395394,0.654858,0.701885,0.649102,0.792845,1
1,0,0,0.403492,0.058036,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.052632,1,0,1,0,0.149254,1,0,1,0,0,0.093,0.047,0.458088,0.826187,0.60135,0.934817,0.349711,0.622624,0.36569,0.1959,0.335142,0.444493,0.629211,0.898395,0.973843,0.241388,0.464296,1
1,0,0,0.301587,0.053571,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.192982,1,0,1,0,0.044776,0,1,1,0,0,0,0,0.22188,0.460069,0.399593,0.594274,0.5825,0.17614,0.31022,0.441731,0.700196,0.170325,0.350916,0.208101,0.946402,0.978693,0.563144,1
1,0,0,0.365079,0.004464,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.052632,0,1,0,1,0,0,1,1,0,0,0.116,0.00113,0.377108,0.590835,0.418853,0.429465,0.293962,0.372943,0.03848,0.692993,0.632199,0.154411,0.619008,0.174089,0.937264,0.57225,0.895506,1
0,1,0,0.22746,0.535714,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0.13212,0.497279,0.050674,0.834116,0.403276,0.393085,0.12706,0.634061,0.524998,0.708781,0.473626,0.200218,0.574727,0.954517,0.195161,0.326224,1
1,0,0,0.178571,0.446429,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.105263,1,0,0,1,0,0,1,0,1,0,0.01,0,0.737869,0.759926,0.855664,0.661905,0.793486,0.682262,0.461495,0.792012,0.795441,0.040995,0.158916,0.92528,0.594541,0.055269,0.858865,1
0,1,0,0.509206,0.375,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.175439,1,0,1,0,0.104478,0,1,1,0,0,0,0,0.00466,0.414466,0.209836,0.496846,0.418178,0.029293,0.52786,0.234151,0.765952,0.647173,0.61439,0.561308,0.202638,0.17848,0.326522,1
1,0,0,0.637619,0.34375,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.304035,1,0,1,0,0.074627,1,0,1,0,0,0,0,0.049854,0.282966,0.596312,0.025163,0.088826,0.748065,0.548723,0.892885,0.143541,0.720422,0.388667,0.95457,0.648455,0.857469,0.6134,1
1,0,0,0.40873,0.151786,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.22807,1,0,1,0,0.238806,1,0,1,0,0,0.0585,0.0121,0.339031,0.616422,0.677443,0.99715,0.24909,0.203739,0.364803,0.656724,0.434411,0.279013,0.361999,0.569044,0.437316,0.422265,0.073818,1
0,1,0,0.109841,0.107143,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.005789,1,0,1,0,0.044776,1,0,1,0,0,0.05,0.00006,0.750658,0.635234,0.257508,0.443404,0.579022,0.608927,0.658836,0.133118,0.415862,0.269659,0.352432,0.123054,0.611975,0.886106,0.284688,1
0,1,0,0.170635,0.017857,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.052632,1,0,0,1,0,1,0,1,0,0,0.14,0.00824,0.546902,0.094675,0.905284,0.292543,0.177706,0.944925,0.341831,0.524059,0.202225,0.322694,0.467516,0.286329,0.81095,0.591155,0.062954,1
1,0,0,0.68254,0.4375,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04386,1,0,1,0,0.059701,0,1,1,0,0,0.1,0,0.45609,0.311153,0.136607,0.471872,0.293286,0.466694,0.418276,0.707485,0.691526,0.449945,0.522454,0.538025,0.338181,0.901909,0.103292,1
1,0,0,0.18127,0.214286,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.035088,1,0,1,0,0.044776,1,0,1,0,0,0,0,0.274452,0.127323,0.045526,0.426548,0.796572,0.039781,0.656535,0.209773,0.0511,0.551136,0.278829,0.789637,0.619915,0.169525,0.458141,1
0,1,0,0.511905,0.142857,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0.05,0.0096,0.167352,0.99325,0.773548,0.274439,0.481495,0.001019,0.994727,0.972892,0.300432,0.800281,0.653319,0.371964,0.053895,0.028198,0.938765,1
0,1,0,0.534444,0.107143,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.486842,1,0,1,0,0.029851,0,1,1,0,0,0.2595,0.01704,0.919256,0.531982,0.538303,0.501328,0.487389,0.033206,0.002546,0.802557,0.790351,0.680703,0.797682,0.926976,0.453117,0.141978,0.57504,1
0,1,0,0.534444,0.285714,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.22807,1,0,1,0,0.089552,1,0,1,0,0,0.1875,0.511,0.531836,0.731665,0.023796,0.828199,0.860425,0.521305,0.964058,0.055725,0.817499,0.634513,0.220356,0.596016,0.945744,0.283123,0.821944,1
0,1,0,0.380952,0.196429,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.004386,1,0,0,1,0,0,1,1,0,0,0.114,0,0.583502,0.12992,0.830434,0.914633,0.657653,0.199267,0.051496,0.404967,0.350447,0.059891,0.824407,0.215072,0.277722,0.708246,0.988564,1
1,0,0,0.210317,0.026786,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.149123,1,0,1,0,0.044776,0,1,1,0,0,0.156,0.0015,0.035404,0.980869,0.067542,0.585077,0.427035,0.242891,0.932025,0.296266,0.437248,0.054526,0.429998,0.659662,0.997894,0.560211,0.399609,1
1,0,0,0.425873,0.178571,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.175439,1,0,1,0,0.104478,1,0,1,0,0,0,0.03065,0.988453,0.830537,0.46436,0.93075,0.799027,0.838138,0.877331,0.619725,0.502718,0.741401,0.559104,0.532897,0.902489,0.523301,0.257787,1
0,1,0,0.365079,0.183036,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.175439,1,0,0,1,0,0,1,1,0,0,0,0.04,0.736661,0.530399,0.581632,0.118694,0.866985,0.244896,0.29835,0.643832,0.952604,0.837595,0.054785,0.490221,0.318194,0.472535,0.557101,1
0,1,0,0.178571,0.440357,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.122807,1,0,1,0,0.089552,1,0,1,0,0,0.2,0.00458,0.823566,0.925312,0.688181,0.470907,0.006954,0.974269,0.876662,0.92675,0.18466,0.047048,0.384062,0.293412,0.388386,0.567751,0.783734,1
